Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,0.0,7.1,16.9
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,0.0,6.7,16.9
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,0.0,7.0,16.9
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
169.02,100.0,21.1,22.3
170.02,100.0,21.1,22.3
171.02,100.0,21.0,22.3
172.02,100.0,21.0,22.3
173.02,99.5,20.9,22.3
174.02,100.0,20.9,22.3
175.02,100.0,21.0,22.3
176.02,100.0,21.0,22.3
177.02,100.0,21.0,22.3
178.02,100.0,21.0,22.3
179.02,100.0,21.0,22.3
180.02,99.8,21.0,22.3
181.02,100.0,21.0,22.3
182.02,100.0,21.0,22.3
183.02,100.0,21.0,22.3
184.02,100.0,21.1,22.3
185.02,100.0,21.1,22.3
186.02,100.0,21.0,22.3
187.02,100.0,21.0,22.3
188.02,100.0,21.0,22.3
189.02,100.0,21.0,22.3
190.02,99.7,21.1,22.3
191.02,100.0,21.1,22.3
192.02,100.0,21.1,22.3
193.03,99.8,21.1,22.3
194.03,99.8,21.1,22.3
195.03,100.0,21.1,22.3
196.03,100.0,21.2,22.3
197.03,100.0,21.2,22.3
198.03,100.0,21.2,22.3
199.03,100.0,21.2,22.3
200.03,99.5,21.2,22.3
201.03,99.8,21.1,22.3
202.03,100.0,21.1,22.3
203.03,100.0,21.1,22.3
204.03,100.0,21.1,22.3
205.03,100.0,21.1,22.3
206.03,100.0,21.1,22.3
207.03,100.0,21.1,22.3
208.03,100.0,21.1,22.3
209.03,100.0,21.1,22.3
210.03,100.0,21.1,22.3
211.03,99.8,21.1,22.3
212.03,100.0,21.1,22.3
213.03,100.0,21.1,22.3
214.03,100.0,21.1,22.3
215.03,100.0,21.1,22.3
216.03,100.0,21.1,22.3
217.03,100.0,21.1,22.3
218.03,100.0,21.1,22.3
219.03,100.0,21.1,22.3
220.03,100.0,21.1,22.3
221.03,100.0,21.1,22.3
222.03,100.0,21.1,22.3
223.03,100.0,21.1,22.3
224.03,100.0,21.1,22.3
225.03,100.0,21.1,22.3
226.03,100.0,21.1,22.3
227.03,100.0,21.1,22.3
228.04,100.0,21.1,22.3
229.04,99.8,21.1,22.3
230.04,100.0,21.1,22.3
231.04,100.0,21.2,22.3
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,0.0,7.4,22.3
1.0,86.7,20.5,22.3
2.0,90.6,21.0,22.3
3.0,100.0,21.0,22.3
4.0,100.0,21.0,22.3
5.0,100.0,21.1,22.3
6.0,100.0,21.1,22.3
7.0,100.0,21.1,22.3
8.0,100.0,21.1,22.3
9.0,100.0,21.2,22.3
10.0,99.8,21.2,22.3
11.0,100.0,21.2,22.3
12.0,100.0,21.2,22.3
13.0,100.0,21.4,22.3
14.0,100.0,21.3,22.3
15.0,100.0,21.3,22.3
16.0,99.8,21.2,22.3
17.0,100.0,21.2,22.3
18.0,100.0,21.2,22.3
19.0,100.0,21.2,22.3
20.0,100.0,21.2,22.3
21.0,100.0,21.1,22.3
22.0,100.0,21.1,22.3
23.0,100.0,21.1,22.3
24.0,99.8,21.1,22.3
25.0,100.0,21.1,22.3
26.0,100.0,21.1,22.3
27.0,100.0,21.1,22.3
28.0,100.0,21.1,22.3
29.0,100.0,21.1,22.3
30.0,100.0,21.2,22.3
31.0,100.0,21.2,22.3
32.0,99.8,21.2,22.3
33.0,100.0,21.2,22.3
34.0,100.0,21.1,22.3
35.0,100.0,21.1,22.3
36.0,100.0,21.1,22.3
37.0,99.8,21.1,22.3
38.01,100.0,21.1,22.3
39.01,100.0,21.1,22.3
40.01,100.0,21.1,22.3
41.01,100.0,21.1,22.3
42.01,100.0,21.1,22.3
43.01,100.0,21.1,22.3
44.01,99.7,21.1,22.3
45.01,100.0,21.1,22.3
46.01,100.0,21.1,22.3
47.01,100.0,21.1,22.3
48.01,99.7,21.2,22.3
49.01,100.0,21.2,22.3
50.01,100.0,21.2,22.3
51.01,99.8,21.4,22.3
52.01,99.8,21.4,22.3
53.01,100.0,21.4,22.3
54.01,100.0,21.3,22.3
55.01,100.0,21.3,22.3
56.01,100.0,21.3,22.3
57.01,100.0,21.2,22.3
58.01,100.0,21.2,22.3
59.01,99.8,21.2,22.3
60.01,100.0,21.2,22.3
61.01,100.0,21.1,22.3
62.01,100.0,21.1,22.3
63.01,100.0,21.1,22.3
64.01,100.0,21.1,22.3
65.01,100.0,21.1,22.3
66.01,99.8,21.2,22.3
67.01,100.0,21.2,22.3
68.01,100.0,21.2,22.3
69.01,100.0,21.2,22.3
70.01,100.0,21.2,22.3
71.01,100.0,21.2,22.3
72.01,100.0,21.2,22.3
73.01,99.8,21.2,22.3
74.01,100.0,21.2,22.3
75.01,100.0,21.2,22.3
76.01,100.0,21.2,22.3
77.01,100.0,21.1,22.3
78.01,100.0,21.2,22.3
79.01,99.8,21.2,22.3
80.01,100.0,21.2,22.3
81.01,100.0,21.2,22.3
82.01,100.0,21.2,22.3
83.01,100.0,21.2,22.3
84.01,100.0,21.2,22.3
85.01,100.0,21.2,22.3
86.01,99.5,21.3,22.3
87.01,99.8,21.3,22.3
88.01,100.0,21.2,22.3
89.01,99.5,21.4,22.3
90.01,100.0,21.4,22.3
91.01,100.0,21.4,22.3
92.01,100.0,21.4,22.3
93.01,100.0,21.3,22.3
94.01,99.8,21.3,22.3
95.01,100.0,21.3,22.3
96.01,100.0,21.3,22.3
97.01,100.0,21.3,22.3
98.01,100.0,21.3,22.3
99.01,100.0,21.2,22.3
100.01,100.0,21.2,22.3
101.01,99.8,21.2,22.3
102.01,100.0,21.2,22.3
103.01,100.0,21.2,22.3
104.01,100.0,21.2,22.3
105.01,100.0,21.2,22.3
106.01,100.0,21.2,22.3
107.01,100.0,21.2,22.3
108.01,99.8,21.2,22.3
109.01,100.0,21.2,22.3
110.01,100.0,21.2,22.3
111.01,100.0,21.2,22.3
112.01,100.0,21.3,22.3
113.01,100.0,21.3,22.3
114.01,99.8,21.3,22.3
115.01,100.0,21.3,22.3
116.01,100.0,21.2,22.3
117.01,100.0,21.2,22.3
118.01,100.0,21.2,22.3
119.01,100.0,21.2,22.3
120.01,100.0,21.3,22.3
121.01,99.8,21.3,22.3
122.01,99.8,21.3,22.3
123.01,100.0,21.3,22.3
124.01,100.0,21.3,22.3
125.01,100.0,21.3,22.3
126.01,100.0,21.3,22.3
127.01,99.5,21.3,22.3
128.01,100.0,21.3,22.3
129.01,100.0,21.3,22.3
130.01,100.0,21.4,22.3
131.01,100.0,21.4,22.3
132.01,100.0,21.3,22.3
133.01,100.0,21.3,22.3
134.02,100.0,21.3,22.3
135.02,100.0,21.3,22.3
136.02,99.8,21.3,22.3
137.02,100.0,21.3,22.3
138.02,100.0,21.3,22.3
139.02,100.0,21.3,22.3
140.02,100.0,21.3,22.3
141.02,99.8,21.3,22.3
142.02,100.0,21.3,22.3
143.02,99.7,21.3,22.3
144.02,100.0,21.3,22.3
145.02,100.0,21.3,22.3
146.02,100.0,21.2,22.3
147.02,100.0,21.2,22.3
148.02,100.0,21.2,22.3
149.02,100.0,21.2,22.3
150.02,99.8,21.3,22.3
151.02,100.0,21.2,22.3
152.02,100.0,21.2,22.3
153.02,100.0,21.2,22.3
154.02,100.0,21.2,22.3
155.02,100.0,21.2,22.3
156.02,100.0,21.2,22.3
157.02,99.8,21.2,22.3
158.02,100.0,21.2,22.3
159.02,100.0,21.2,22.3
160.02,100.0,21.2,22.3
161.02,100.0,21.2,22.3
162.02,100.0,21.3,22.3
163.02,100.0,21.3,22.3
164.02,100.0,21.3,22.3
165.02,99.5,21.5,22.3
166.02,100.0,21.5,22.3
167.02,100.0,21.5,22.3
168.02,100.0,21.3,22.3
169.02,100.0,21.3,22.3
170.02,100.0,21.3,22.3
171.02,100.0,21.3,22.3
172.02,99.7,21.4,22.3
173.02,100.0,21.4,22.3
174.02,100.0,21.3,22.3
175.02,100.0,21.3,22.3
176.02,100.0,21.3,22.3
177.02,100.0,21.3,22.3
178.03,100.0,21.3,22.3
179.03,100.0,21.3,22.3
180.03,99.8,21.3,22.3
181.03,100.0,21.3,22.3
182.03,100.0,21.2,22.3
183.03,100.0,21.2,22.3
184.03,100.0,21.2,22.3
185.03,100.0,21.2,22.3
186.03,100.0,21.2,22.3
187.03,100.0,21.2,22.3
188.03,100.0,21.2,22.3
189.03,100.0,21.2,22.3
190.03,100.0,21.3,22.3
191.03,100.0,21.3,22.3
192.03,99.3,21.3,22.3
193.03,100.0,21.3,22.3
194.03,100.0,21.3,22.3
195.03,100.0,21.3,22.3
196.03,100.0,21.3,22.3
197.03,100.0,21.2,22.3
198.03,100.0,21.3,22.3
199.03,99.5,21.3,22.3
200.03,100.0,21.3,22.3
201.03,100.0,21.3,22.3
202.03,100.0,21.3,22.3
203.03,99.8,21.4,22.3
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,0.0,7.6,22.3
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,100.0,8.0,22.3
1.0,88.6,21.0,22.3
2.0,95.5,21.5,22.3
3.0,100.0,21.5,22.3
4.0,99.8,21.7,22.3
5.0,99.8,21.7,22.3
6.0,100.0,21.7,22.3
7.0,100.0,21.6,22.3
8.0,100.0,21.6,22.3
9.0,99.7,21.8,22.3
10.0,100.0,21.8,22.3
11.0,100.0,21.8,22.3
12.0,100.0,21.8,22.3
13.0,100.0,21.8,22.3
14.0,100.0,21.7,22.3
15.0,100.0,21.7,22.3
16.0,100.0,21.7,22.3
17.0,100.0,21.7,22.3
18.0,99.7,21.7,22.3
19.0,100.0,21.7,22.3
20.0,100.0,21.7,22.3
21.0,100.0,21.7,22.3
22.0,100.0,21.6,22.3
23.0,100.0,21.6,22.3
24.0,100.0,21.6,22.3
25.0,100.0,21.7,22.3
26.0,100.0,21.7,22.3
27.0,100.0,21.7,22.3
28.0,99.8,21.6,22.3
29.0,100.0,21.6,22.3
30.0,100.0,21.6,22.3
31.0,100.0,21.6,22.3
32.0,100.0,21.6,22.3
33.0,100.0,21.6,22.3
34.0,100.0,21.6,22.3
35.0,100.0,21.6,22.3
36.0,100.0,21.6,22.3
37.0,100.0,21.6,22.3
38.0,100.0,21.6,22.3
39.0,100.0,21.6,22.3
40.0,99.0,21.6,22.3
41.0,100.0,21.6,22.3
42.0,99.8,21.7,22.3
43.0,100.0,21.7,22.3
44.0,100.0,21.7,22.3
45.0,100.0,21.7,22.3
46.0,99.8,21.6,22.3
47.0,99.8,21.8,22.3
48.0,100.0,21.8,22.3
49.0,100.0,21.8,22.3
50.0,100.0,21.7,22.3
51.0,100.0,21.6,22.3
52.0,100.0,21.6,22.3
53.0,99.8,21.6,22.3
54.0,100.0,21.6,22.3
55.0,100.0,21.6,22.3
56.0,100.0,21.6,22.3
57.0,99.8,21.6,22.3
58.01,100.0,21.6,22.3
59.01,100.0,21.6,22.3
60.01,99.8,21.6,22.3
61.01,100.0,21.6,22.3
62.01,100.0,21.6,22.3
63.01,99.8,21.6,22.3
64.01,100.0,21.6,22.3
65.01,100.0,21.6,22.3
66.01,100.0,21.6,22.3
67.01,99.7,21.6,22.3
68.01,100.0,21.6,22.3
69.01,100.0,21.6,22.3
70.01,100.0,21.6,22.3
71.01,100.0,21.7,22.3
72.01,100.0,21.7,22.3
73.01,100.0,21.7,22.3
74.01,100.0,21.7,22.3
75.01,100.0,21.7,22.3
76.01,100.0,21.7,22.3
77.01,100.0,21.7,22.3
78.01,100.0,21.7,22.3
79.01,100.0,21.7,22.3
80.01,100.0,21.8,22.3
81.01,100.0,21.8,22.3
82.01,100.0,21.7,22.3
83.01,100.0,21.7,22.3
84.01,100.0,21.7,22.3
85.01,99.7,21.8,22.3
86.01,100.0,21.9,22.3
87.01,100.0,21.8,22.3
88.01,99.8,21.8,22.3
89.01,100.0,21.7,22.3
90.01,100.0,21.7,22.3
91.01,100.0,21.7,22.3
92.01,100.0,21.7,22.3
93.01,100.0,21.5,22.3
94.01,100.0,21.6,22.3
95.01,99.5,21.6,22.3
96.01,100.0,21.6,22.3
97.01,100.0,21.6,22.3
98.01,100.0,21.6,22.3
99.01,100.0,21.6,22.3
100.01,100.0,21.6,22.3
101.01,100.0,21.6,22.3
102.02,99.5,21.6,22.3
103.02,100.0,21.6,22.3
104.02,100.0,21.6,22.3
105.02,100.0,21.6,22.3
106.02,100.0,21.6,22.3
107.02,100.0,21.6,22.3
108.02,100.0,21.6,22.3
109.02,99.8,21.6,22.3
110.02,100.0,21.6,22.3
111.02,100.0,21.6,22.3
112.02,100.0,21.6,22.3
113.02,100.0,21.6,22.3
114.02,100.0,21.6,22.3
115.02,100.0,21.6,22.3
116.02,99.7,21.6,22.3
117.02,99.5,21.5,22.3
118.02,100.0,21.7,22.3
119.02,100.0,21.6,22.3
120.02,100.0,21.6,22.3
121.02,100.0,21.6,22.3
122.02,100.0,21.6,22.3
123.02,100.0,21.8,22.3
124.02,99.7,21.8,22.3
125.02,100.0,21.8,22.3
126.02,100.0,21.7,22.3
127.02,100.0,21.6,22.3
128.02,100.0,21.6,22.3
129.02,100.0,21.6,22.3
130.02,99.5,21.6,22.3
131.02,100.0,21.6,22.3
132.02,100.0,21.6,22.3
133.02,100.0,21.6,22.3
134.02,100.0,21.6,22.3
135.02,100.0,21.6,22.3
136.02,100.0,21.6,22.3
137.02,100.0,21.6,22.3
138.02,100.0,21.6,22.3
139.02,100.0,21.6,22.3
140.02,100.0,21.6,22.3
141.02,100.0,21.6,22.3
142.02,100.0,21.6,22.3
143.02,100.0,21.6,22.3
144.02,99.5,21.6,22.3
145.02,100.0,21.6,22.3
146.02,100.0,21.6,22.3
147.02,100.0,21.6,22.3
148.02,100.0,21.6,22.3
149.02,100.0,21.6,22.3
150.02,100.0,21.6,22.3
151.02,100.0,21.6,22.3
152.02,100.0,21.6,22.3
153.02,100.0,21.6,22.3
154.02,100.0,21.6,22.3
155.02,99.8,21.7,22.3
156.02,99.7,21.6,22.3
157.02,100.0,21.6,22.3
158.02,99.8,21.6,22.3
159.02,100.0,21.6,22.3
160.02,100.0,21.6,22.3
161.02,100.0,21.6,22.3
162.02,99.8,21.7,22.3
163.02,100.0,21.7,22.3
164.02,100.0,21.7,22.3
165.02,100.0,21.6,22.3
166.02,100.0,21.6,22.3
167.02,100.0,21.6,22.3
168.03,100.0,21.6,22.3
169.03,100.0,21.6,22.3
170.03,100.0,21.6,22.3
171.03,100.0,21.6,22.3
172.03,99.8,21.6,22.3
173.03,100.0,21.6,22.3
174.03,100.0,21.6,22.3
175.03,100.0,21.6,22.3
176.03,100.0,21.6,22.3
177.03,100.0,21.6,22.3
178.03,100.0,21.6,22.3
179.03,99.8,21.6,22.3
180.03,100.0,21.6,22.3
181.03,100.0,21.6,22.3
182.03,100.0,21.6,22.3
183.03,100.0,21.6,22.3
184.03,100.0,21.6,22.3
185.03,100.0,21.6,22.3
186.03,99.8,21.7,22.3
187.03,100.0,21.7,22.3
188.03,100.0,21.6,22.3
189.03,100.0,21.6,22.3
190.03,100.0,21.6,22.3
191.03,100.0,21.6,22.3
192.03,100.0,21.6,22.3
193.03,99.8,21.8,22.3
194.03,100.0,21.8,22.3
195.03,100.0,21.8,22.3
196.03,100.0,21.7,22.3
197.03,100.0,21.7,22.3
198.03,100.0,21.7,22.3
199.03,100.0,21.8,22.3
200.03,99.7,21.8,22.3
201.03,100.0,21.8,22.3
202.03,100.0,21.8,22.3
203.03,100.0,21.8,22.3
204.03,100.0,21.7,22.3
205.03,100.0,21.7,22.3
206.03,100.0,21.7,22.3
207.03,100.0,21.7,22.3
208.03,100.0,21.7,22.3
209.03,100.0,21.7,22.3
210.03,100.0,21.6,22.3
211.03,100.0,21.6,22.3
212.03,100.0,21.6,22.3
213.03,100.0,21.6,22.3
214.03,99.7,21.6,22.3
215.03,100.0,21.6,22.3
216.03,100.0,21.6,22.3
217.03,100.0,21.6,22.3
218.03,100.0,21.6,22.3
219.03,100.0,21.6,22.3
220.03,100.0,21.6,22.3
221.03,99.7,21.6,22.3
222.03,100.0,21.6,22.3
223.03,100.0,21.6,22.3
224.03,100.0,21.6,22.3
225.03,100.0,21.6,22.3
226.03,100.0,21.6,22.3
227.03,100.0,21.6,22.3
228.03,99.7,21.6,22.3
229.03,99.5,21.6,22.3
230.03,100.0,21.6,22.3
231.03,99.8,21.7,22.3
232.03,100.0,21.7,22.3
233.03,100.0,21.7,22.3
234.03,100.0,21.6,22.3
235.03,99.7,21.7,22.3
236.03,100.0,21.7,22.3
237.03,100.0,21.7,22.3
238.03,99.8,21.8,22.3
239.03,100.0,21.8,22.3
240.03,100.0,21.8,22.3
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,0.0,8.0,22.3
1.0,81.0,21.1,22.3
2.0,85.3,21.4,22.3
3.0,97.2,21.7,22.3
4.0,99.7,21.9,22.3
5.0,100.0,21.9,22.3
6.0,100.0,21.9,22.3
7.0,100.0,21.9,22.3
8.0,100.0,21.8,22.3
9.0,100.0,21.8,22.3
10.0,99.8,21.9,22.3
11.0,99.8,21.9,22.3
12.0,100.0,21.9,22.3
13.0,100.0,21.9,22.3
14.0,100.0,21.8,22.3
15.0,100.0,21.8,22.3
16.0,100.0,21.8,22.3
17.0,100.0,21.8,22.3
18.0,100.0,21.8,22.3
19.0,100.0,21.8,22.3
20.0,100.0,21.8,22.3
21.0,100.0,21.7,22.3
22.0,100.0,21.7,22.3
23.0,100.0,21.7,22.3
24.0,100.0,21.7,22.3
25.0,99.7,21.7,22.3
26.0,100.0,21.7,22.3
27.0,100.0,21.7,22.3
28.0,100.0,21.7,22.3
29.0,100.0,21.7,22.3
30.0,100.0,21.7,22.3
31.0,100.0,21.7,22.3
32.0,100.0,21.7,22.3
33.0,100.0,21.7,22.3
34.0,100.0,21.7,22.3
35.0,100.0,21.7,22.3
36.0,100.0,21.7,22.3
37.0,100.0,21.7,22.3
38.0,100.0,21.7,22.3
39.0,99.8,21.7,22.3
40.01,100.0,21.7,22.3
41.01,100.0,21.9,22.3
42.01,100.0,21.9,22.3
43.01,100.0,21.9,22.3
44.01,100.0,21.8,22.3
45.01,100.0,21.8,22.3
46.01,99.5,21.8,22.3
47.01,100.0,21.8,22.3
48.01,100.0,21.9,22.3
49.01,100.0,21.9,22.3
50.01,100.0,21.9,22.3
51.01,100.0,21.9,22.3
52.01,100.0,21.8,22.3
53.01,99.5,21.8,22.3
54.01,100.0,21.8,22.3
55.01,100.0,21.8,22.3
56.01,99.8,21.8,22.3
57.01,100.0,21.8,22.3
58.01,100.0,21.7,22.3
59.01,100.0,21.7,22.3
60.01,99.7,21.7,22.3
61.01,100.0,21.7,22.3
62.01,100.0,21.7,22.3
63.01,100.0,21.7,22.3
64.01,100.0,21.7,22.3
65.01,100.0,21.7,22.3
66.01,100.0,21.7,22.3
67.01,99.8,21.7,22.3
68.01,100.0,21.7,22.3
69.01,100.0,21.7,22.3
70.01,100.0,21.7,22.3
71.01,100.0,21.7,22.3
72.01,100.0,21.7,22.3
73.01,100.0,21.7,22.3
74.01,100.0,21.7,22.3
75.01,100.0,21.7,22.3
76.01,100.0,21.7,22.3
77.01,100.0,21.7,22.3
78.01,100.0,21.7,22.3
79.01,99.7,21.8,22.3
80.01,100.0,21.8,22.3
81.01,99.8,21.8,22.3
82.01,100.0,21.8,22.3
83.01,100.0,21.8,22.3
84.01,100.0,21.8,22.3
85.01,100.0,21.8,22.3
86.01,100.0,22.0,22.3
87.01,100.0,22.0,22.3
88.01,99.8,22.0,22.3
89.01,100.0,21.9,22.3
90.01,100.0,21.8,22.3
91.01,100.0,21.8,22.3
92.01,100.0,21.8,22.3
93.01,100.0,21.8,22.3
94.01,100.0,21.8,22.3
95.01,99.8,21.7,22.3
96.01,100.0,21.7,22.3
97.01,100.0,21.7,22.3
98.01,100.0,21.7,22.3
99.01,100.0,21.7,22.3
100.01,100.0,21.7,22.3
101.01,100.0,21.7,22.3
102.01,100.0,21.7,22.3
103.01,100.0,21.7,22.3
104.01,100.0,21.7,22.3
105.01,100.0,21.7,22.3
106.01,99.7,21.7,22.3
107.01,100.0,21.7,22.3
108.01,100.0,21.7,22.3
109.01,99.5,21.7,22.3
110.01,100.0,21.7,22.3
111.01,100.0,21.7,22.3
112.01,100.0,21.7,22.3
113.01,100.0,21.7,22.3
114.01,100.0,21.7,22.3
115.01,100.0,21.7,22.3
116.01,99.8,21.7,22.3
117.01,99.8,21.8,22.3
118.01,100.0,21.8,22.3
119.01,100.0,21.8,22.3
120.01,100.0,21.8,22.3
121.01,100.0,21.8,22.3
122.01,100.0,21.7,22.3
123.01,100.0,21.7,22.3
124.02,100.0,21.9,22.3
125.02,100.0,21.9,22.3
126.02,100.0,21.9,22.3
127.02,100.0,21.8,22.3
128.02,100.0,21.8,22.3
129.02,100.0,21.8,22.3
130.02,99.8,21.8,22.3
131.02,100.0,21.8,22.3
132.02,100.0,21.8,22.3
133.02,100.0,21.8,22.3
134.02,100.0,21.8,22.3
135.02,100.0,21.8,22.3
136.02,100.0,21.8,22.3
137.02,99.8,21.8,22.3
138.02,100.0,21.8,22.3
139.02,100.0,21.8,22.3
140.02,100.0,21.8,22.3
141.02,100.0,21.8,22.3
142.02,100.0,21.8,22.3
143.02,100.0,21.7,22.3
144.02,99.8,21.8,22.3
145.02,100.0,21.8,22.3
146.02,100.0,21.8,22.3
147.02,100.0,21.8,22.3
148.02,100.0,21.8,22.3
149.02,100.0,21.7,22.3
150.02,100.0,21.7,22.3
151.02,99.8,21.8,22.3
152.02,100.0,21.8,22.3
153.02,100.0,21.8,22.3
154.02,100.0,21.8,22.3
155.02,100.0,21.9,22.3
156.02,100.0,21.9,22.3
157.02,100.0,21.9,22.3
158.02,99.5,21.9,22.3
159.02,100.0,21.9,22.3
160.02,100.0,21.9,22.3
161.02,100.0,21.8,22.3
162.02,99.5,21.9,22.3
163.02,100.0,21.9,22.3
164.02,100.0,21.9,22.3
165.02,99.5,21.8,22.3
166.02,100.0,21.8,22.3
167.02,100.0,21.8,22.3
168.02,100.0,21.8,22.3
169.02,100.0,21.8,22.3
170.02,100.0,21.7,22.3
171.02,100.0,21.7,22.3
172.02,99.8,21.7,22.3
173.02,100.0,21.7,22.3
174.02,100.0,21.7,22.3
175.02,100.0,21.7,22.3
176.02,100.0,21.7,22.3
177.02,99.8,21.7,22.3
178.02,100.0,21.7,22.3
179.02,99.8,21.7,22.3
180.02,100.0,21.7,22.3
181.02,100.0,21.7,22.3
182.02,100.0,21.7,22.3
183.02,100.0,21.7,22.3
184.02,100.0,21.7,22.3
185.02,100.0,21.7,22.3
186.02,100.0,21.7,22.3
187.02,100.0,21.7,22.3
188.02,99.8,21.7,22.3
189.02,100.0,21.7,22.3
190.02,99.8,21.7,22.3
191.02,100.0,21.7,22.3
192.02,100.0,21.7,22.3
193.02,99.3,21.8,22.3
194.02,100.0,21.8,22.3
195.02,100.0,21.8,22.3
196.02,100.0,21.7,22.3
197.02,100.0,21.6,22.3
198.02,100.0,21.6,22.3
199.02,100.0,21.6,22.3
200.02,99.7,21.8,22.3
201.02,99.3,21.8,22.3
202.02,100.0,21.8,22.3
203.02,100.0,21.8,22.3
204.03,100.0,21.7,22.3
205.03,100.0,21.7,22.3
206.03,100.0,21.7,22.3
207.03,99.5,21.7,22.3
208.03,100.0,21.7,22.3
209.03,100.0,21.7,22.3
210.03,100.0,21.7,22.3
211.03,100.0,21.7,22.3
212.03,100.0,21.7,22.3
213.03,100.0,21.6,22.3
214.03,99.8,21.7,22.3
215.03,100.0,21.7,22.3
216.03,100.0,21.6,22.3
217.03,100.0,21.6,22.3
218.03,100.0,21.7,22.3
219.03,100.0,21.7,22.3
220.03,100.0,21.7,22.3
221.03,99.8,21.7,22.3
222.03,100.0,21.7,22.3
223.03,100.0,21.7,22.3
224.03,100.0,21.7,22.3
225.03,100.0,21.7,22.3
226.03,100.0,21.7,22.3
227.03,100.0,21.7,22.3
228.03,99.5,21.7,22.3
229.03,100.0,21.7,22.3
230.03,100.0,21.7,22.3
231.03,100.0,21.7,22.3
232.03,100.0,21.7,22.3
233.03,100.0,21.7,22.3
234.03,100.0,21.7,22.3
235.03,99.5,21.7,22.3
236.03,100.0,21.7,22.3
237.03,100.0,21.7,22.3
238.03,100.0,21.7,22.3
239.03,99.8,21.8,22.3
240.03,100.0,21.8,22.3
241.03,100.0,21.8,22.3
242.03,99.8,21.9,22.3
Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
0.0,0.0,8.0,22.3
1.0,89.4,21.2,22.3
2.0,94.5,21.6,22.3
3.0,100.0,21.6,22.3
4.0,99.8,21.8,22.3
5.0,100.0,21.8,22.3
6.0,100.0,21.8,22.3
7.0,100.0,21.8,22.3
8.0,100.0,21.8,22.3
9.0,100.0,21.8,22.3
10.0,100.0,21.8,22.3
11.0,100.0,21.7,22.3
12.0,100.0,21.7,22.3
13.0,99.7,21.9,22.3
14.0,100.0,21.9,22.3
15.0,99.8,21.9,22.3
16.0,100.0,21.9,22.3
17.0,100.0,21.9,22.3
18.0,100.0,21.9,22.3
19.0,100.0,21.9,22.3
20.0,100.0,21.8,22.3
21.0,100.0,21.8,22.3
22.0,99.7,21.8,22.3
23.0,100.0,21.8,22.3
24.0,100.0,21.8,22.3
25.0,100.0,21.8,22.3
26.0,100.0,21.7,22.3
27.0,100.0,21.7,22.3
28.0,100.0,21.8,22.3
29.0,99.7,21.8,22.3
30.0,100.0,21.7,22.3
31.0,100.0,21.7,22.3
32.0,100.0,21.7,22.3
33.01,100.0,21.8,22.3
34.01,100.0,21.7,22.3
35.01,100.0,21.7,22.3
36.01,100.0,21.7,22.3
37.01,100.0,21.7,22.3
38.01,100.0,21.7,22.3
39.01,100.0,21.7,22.3
40.01,100.0,21.7,22.3
41.01,100.0,21.6,22.3
42.01,100.0,21.8,22.3
43.01,99.7,21.8,22.3
44.01,100.0,21.8,22.3
45.01,100.0,21.7,22.3
46.01,100.0,21.7,22.3
47.01,100.0,21.7,22.3
48.01,100.0,21.7,22.3
49.01,100.0,21.7,22.3
50.01,99.8,21.7,22.3
51.01,99.5,21.9,22.3
52.01,100.0,21.9,22.3
53.01,100.0,21.9,22.3
54.01,100.0,21.8,22.3
55.01,100.0,21.8,22.3
56.01,100.0,21.8,22.3
57.01,100.0,21.8,22.3
58.01,100.0,21.8,22.3
59.01,100.0,21.8,22.3
60.01,100.0,21.8,22.3
61.01,100.0,21.7,22.3
62.01,100.0,21.7,22.3
63.01,100.0,21.7,22.3
64.01,100.0,21.7,22.3
65.01,100.0,21.7,22.3
66.01,100.0,21.7,22.3
67.01,100.0,21.7,22.3
68.01,100.0,21.7,22.3
69.01,100.0,21.7,22.3
70.01,100.0,21.7,22.3
71.01,100.0,21.7,22.3
72.01,100.0,21.7,22.3
73.01,100.0,21.7,22.3
74.01,100.0,21.7,22.3
75.01,100.0,21.7,22.3
76.01,100.0,21.7,22.3
77.01,100.0,21.7,22.3
78.01,99.8,21.7,22.3
79.01,99.8,21.7,22.3
80.01,99.7,21.8,22.3
81.01,100.0,21.8,22.3
82.01,100.0,21.8,22.3
83.01,100.0,21.8,22.3
84.01,100.0,21.8,22.3
85.01,100.0,21.8,22.3
86.01,100.0,21.8,22.3
87.02,100.0,21.7,22.3
88.02,100.0,21.7,22.3
89.02,99.8,21.9,22.3
90.02,100.0,21.9,22.3
91.02,100.0,21.9,22.3
92.02,99.7,21.8,22.3
93.02,100.0,21.8,22.3
94.02,100.0,21.8,22.3
95.02,100.0,21.7,22.3
96.02,100.0,21.7,22.3
97.02,100.0,21.7,22.3
