Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
858.07,74.3,2.8,44.9
859.07,74.6,2.8,44.9
860.07,75.0,2.8,44.9
861.07,74.6,2.8,44.9
862.07,75.3,2.8,44.9
863.07,74.6,2.8,44.9
864.07,75.0,2.8,44.9
865.07,74.8,2.8,44.9
866.07,74.1,2.8,44.9
867.07,74.9,2.8,44.9
868.07,73.9,2.8,44.9
869.07,75.3,2.8,44.9
870.07,74.6,2.8,44.9
871.07,74.6,2.8,44.9
872.07,74.3,2.8,44.9
873.07,74.7,2.8,44.9
874.07,75.2,2.8,44.9
875.07,73.3,2.8,44.9
876.07,75.0,2.8,44.9
877.07,74.7,2.8,44.9
878.07,74.6,2.8,44.9
879.07,75.2,2.8,44.9
880.07,74.7,2.8,44.9
881.07,75.0,2.8,44.9
882.07,73.6,2.8,44.9
883.07,74.2,2.8,44.9
884.07,73.2,2.8,44.9
885.07,75.3,2.8,44.9
886.07,74.8,2.8,44.9
887.07,73.6,2.8,44.9
888.07,74.7,2.8,44.9
889.07,73.8,2.8,44.9
890.07,75.1,2.8,44.9
891.07,74.7,2.8,44.9
892.07,69.8,2.8,44.9
893.07,74.6,2.8,44.9
894.08,74.5,2.8,44.9
895.08,75.3,2.8,44.9
896.08,74.2,2.8,44.9
897.08,75.2,2.8,44.9
898.08,74.9,2.8,44.9
899.08,75.0,2.8,44.9
900.08,73.6,2.8,44.9
901.08,74.5,2.8,44.9
902.08,75.3,2.8,44.9
903.08,74.7,2.8,44.9
904.08,75.4,2.8,44.9
905.08,74.0,2.8,44.9
906.08,74.3,2.8,44.9
907.08,74.6,2.8,44.9
908.08,74.4,2.8,44.9
909.08,75.0,2.8,44.9
910.08,74.3,2.8,44.9
911.08,74.9,2.8,44.9
912.08,74.7,2.8,44.9
913.08,74.3,2.8,44.9
914.08,72.9,2.8,44.9
915.08,73.6,2.8,44.9
916.08,75.1,2.8,44.9
917.08,74.5,2.8,44.9
918.08,75.1,2.8,44.9
919.08,73.9,2.8,44.9
920.08,74.6,2.8,44.9
921.08,75.0,2.8,44.9
922.08,75.1,2.8,44.9
923.08,75.1,2.8,44.9
924.08,75.0,2.8,44.9
925.08,74.6,2.8,44.9
926.08,74.6,2.8,44.9
927.08,73.9,2.8,44.9
928.08,74.7,2.8,44.9
929.08,74.5,2.8,44.9
930.08,75.1,2.8,44.9
931.08,74.8,2.8,44.9
932.08,74.3,2.8,44.9
933.08,74.8,2.8,44.9
934.08,74.8,2.8,44.9
935.08,74.5,2.8,44.9
936.08,74.3,2.8,44.9
937.08,75.2,2.8,44.9
938.08,75.1,2.8,44.9
939.08,74.3,2.8,44.9
940.08,74.6,2.8,44.9
941.08,74.4,2.8,44.9
942.08,74.9,2.8,44.9
943.08,75.3,2.8,44.9
944.08,74.2,2.8,44.9
945.08,74.8,2.8,44.9
946.08,75.0,2.8,44.9
947.08,74.8,2.8,44.9
948.08,74.9,2.8,44.9
949.08,74.3,2.8,44.9
950.08,75.2,2.8,44.9
951.08,74.6,2.8,44.9
952.08,74.9,2.8,44.9
953.08,74.6,2.8,44.9
954.08,75.3,2.8,44.9
955.08,74.3,2.8,44.9
956.08,75.0,2.8,44.9
957.08,73.6,2.8,44.9
958.08,74.8,2.8,44.9
959.08,74.6,2.8,44.9
960.08,74.2,2.8,44.9
961.08,73.9,2.8,44.9
962.08,74.5,2.8,44.9
963.08,74.7,2.8,44.9
964.08,74.4,2.8,44.9
965.08,74.1,2.8,44.9
966.08,62.1,2.8,44.9
967.08,0.0,2.8,44.9
968.08,23.3,2.8,44.9
969.08,74.3,2.8,44.9
970.08,75.0,2.8,44.9
971.08,73.9,2.8,44.9
972.08,74.8,2.8,44.9
973.08,74.6,2.8,44.9
974.08,74.7,2.8,44.9
975.08,74.0,2.8,44.9
976.08,74.3,2.8,44.9
977.08,75.3,2.8,44.9
978.08,74.1,2.8,44.9
979.08,75.1,2.8,44.9
980.08,75.0,2.8,44.9
981.08,74.6,2.8,44.9
982.08,75.1,2.8,44.9
983.08,74.3,2.8,44.9
984.08,74.3,2.8,44.9
985.08,74.6,2.8,44.9
986.08,75.2,2.8,44.9
987.08,74.8,2.8,44.9
988.08,74.8,2.8,44.9
989.08,75.3,2.8,44.9
990.08,74.5,2.8,44.9
991.08,75.2,2.8,44.9
992.08,73.9,2.8,44.9
993.08,75.1,2.8,44.9
994.08,75.0,2.8,44.9
995.08,74.5,2.8,44.9
996.08,74.2,2.8,44.9
997.08,74.4,2.8,44.9
998.08,74.8,2.8,44.9
999.08,73.8,2.8,44.9
1000.08,71.0,2.8,44.9
1001.08,73.4,2.8,44.9
1002.08,74.6,2.8,44.9
1003.08,74.5,2.8,44.9
1004.08,74.4,2.8,44.9
1005.08,75.0,2.8,44.9
1006.08,74.8,2.8,44.9
1007.08,74.8,2.8,44.9
1008.08,74.4,2.8,44.9
1009.08,74.4,2.8,44.9
1010.08,75.1,2.8,44.9
1011.08,74.2,2.8,44.9
1012.08,75.1,2.8,44.9
1013.08,73.9,2.8,44.9
1014.08,75.3,2.8,44.9
1015.08,75.1,2.8,44.9
1016.09,74.6,2.8,44.9
1017.09,75.2,2.8,44.9
1018.09,74.0,2.8,44.9
1019.09,74.5,2.8,44.9
1020.09,75.1,2.8,44.9
1021.09,74.3,2.8,44.9
1022.09,75.4,2.8,44.9
1023.09,74.6,2.8,44.9
1024.09,75.0,2.8,44.9
1025.09,75.4,2.8,44.9
1026.09,74.9,2.8,44.9
1027.09,75.4,2.8,44.9
1028.09,73.7,2.8,44.9
1029.09,74.3,2.8,44.9
1030.09,74.1,2.8,44.9
1031.09,75.0,2.8,44.9
1032.09,74.4,2.8,44.9
1033.09,74.7,2.8,44.9
1034.09,75.3,2.8,44.9
1035.09,74.9,2.8,44.9
1036.09,75.1,2.8,44.9
1037.09,73.9,2.8,44.9
1038.09,74.9,2.8,44.9
1039.09,74.9,2.8,44.9
1040.09,74.9,2.8,44.9
1041.09,74.4,2.8,44.9
1042.09,74.4,2.8,44.9
1043.09,74.6,2.8,44.9
1044.09,74.3,2.8,44.9
1045.09,75.6,2.8,44.9
1046.09,74.3,2.8,44.9
1047.09,74.6,2.8,44.9
1048.09,74.1,2.8,44.9
1049.09,74.9,2.8,44.9
1050.09,74.9,2.8,44.9
1051.09,75.1,2.8,44.9
1052.09,75.0,2.8,44.9
1053.09,74.9,2.8,44.9
1054.09,74.4,2.8,44.9
1055.09,74.9,2.8,44.9
1056.09,74.0,2.8,44.9
1057.09,75.1,2.8,44.9
1058.09,74.6,2.8,44.9
1059.09,74.5,2.8,44.9
1060.09,73.9,2.8,44.9
1061.09,73.9,2.8,44.9
1062.09,75.0,2.8,44.9
1063.09,74.8,2.8,44.9
1064.09,74.1,2.8,44.9
1065.09,74.2,2.8,44.9
1066.09,74.8,2.8,44.9
1067.09,75.1,2.8,44.9
1068.09,73.2,2.8,44.9
1069.09,74.6,2.8,44.9
1070.09,75.1,2.8,44.9
1071.09,75.1,2.8,44.9
1072.09,74.2,2.8,44.9
1073.09,75.3,2.8,44.9
1074.09,74.9,2.8,44.9
1075.09,74.5,2.8,44.9
1076.09,74.8,2.8,44.9
1077.09,73.5,2.8,44.9
1078.09,75.2,2.8,44.9
1079.09,74.9,2.8,44.9
1080.09,74.6,2.8,44.9
1081.09,74.9,2.8,44.9
1082.09,74.6,2.8,44.9
1083.09,74.8,2.8,44.9
1084.09,74.2,2.8,44.9
1085.09,70.3,2.8,44.9
1086.09,74.9,2.8,44.9
1087.09,75.1,2.8,44.9
1088.09,74.8,2.8,44.9
1089.09,74.6,2.8,44.9
1090.09,75.0,2.8,44.9
1091.09,74.3,2.8,44.9
1092.09,74.5,2.8,44.9
1093.09,74.6,2.8,44.9
1094.09,74.0,2.8,44.9
1095.09,75.3,2.8,44.9
1096.09,74.3,2.8,44.9
1097.09,74.8,2.8,44.9
1098.09,74.6,2.8,44.9
1099.09,74.5,2.8,44.9
1100.09,75.2,2.8,44.9
1101.09,74.6,2.8,44.9
1102.09,75.3,2.8,44.9
1103.09,74.2,2.8,44.9
1104.09,74.9,2.8,44.9
1105.09,74.8,2.8,44.9
1106.09,75.5,2.8,44.9
1107.09,74.3,2.8,44.9
1108.09,74.2,2.8,44.9
1109.09,74.9,2.8,44.9
1110.09,74.5,2.8,44.9
1111.09,74.2,2.8,44.9
1112.09,74.7,2.8,44.9
1113.09,74.2,2.8,44.9
1114.09,74.3,2.8,44.9
1115.09,73.8,2.8,44.9
1116.09,75.1,2.8,44.9
1117.09,75.1,2.8,44.9
1118.09,74.6,2.8,44.9
1119.09,74.3,2.8,44.9
1120.09,74.3,2.8,44.9
1121.09,74.3,2.8,44.9
1122.09,74.2,2.8,44.9
1123.09,74.9,2.8,44.9
1124.09,75.0,2.8,44.9
1125.09,74.1,2.8,44.9
1126.09,74.3,2.8,44.9
1127.09,75.3,2.8,44.9
1128.09,75.1,2.8,44.9
1129.09,74.6,2.8,44.9
1130.09,74.2,2.8,44.9
1131.09,74.4,2.8,44.9
1132.09,74.6,2.8,44.9
1133.09,74.9,2.8,44.9
1134.09,74.2,2.8,44.9
1135.09,75.0,2.8,44.9
1136.09,74.9,2.8,44.9
1137.09,74.8,2.8,44.9
1138.1,74.3,2.8,44.9
1139.1,75.1,2.8,44.9
1140.1,67.3,2.8,44.9
1141.1,72.7,2.8,44.9
1142.1,66.8,2.8,44.9
1143.1,68.3,2.8,44.9
1144.1,73.7,2.8,44.9
1145.1,67.5,2.8,44.9
1146.1,68.9,2.8,44.9
1147.1,73.5,2.8,44.9
1148.1,74.9,2.8,44.9
1149.1,73.7,2.8,44.9
1150.1,71.9,2.8,44.9
1151.1,73.8,2.8,44.9
1152.1,70.7,2.8,44.9
1153.1,73.3,2.8,44.9
1154.1,72.6,2.8,44.9
1155.1,74.4,2.8,44.9
1156.1,74.1,2.8,44.9
1157.1,75.2,2.8,44.9
1158.1,74.2,2.8,44.9
1159.1,74.1,2.8,44.9
1160.1,74.7,2.8,44.9
1161.1,74.7,2.8,44.9
1162.1,74.5,2.8,44.9
1163.1,74.6,2.8,44.9
1164.1,75.2,2.8,44.9
1165.1,74.4,2.8,44.9
1166.1,73.1,2.8,44.9
1167.1,74.4,2.8,44.9
1168.1,74.0,2.8,44.9
1169.1,74.6,2.8,44.9
1170.1,74.5,2.8,44.9
1171.1,75.5,2.8,44.9
1172.1,74.6,2.8,44.9
1173.1,73.8,2.8,44.9
1174.1,74.3,2.8,44.9
1175.1,74.7,2.8,44.9
1176.1,75.0,2.8,44.9
1177.1,73.9,2.8,44.9
1178.1,74.9,2.8,44.9
1179.1,74.5,2.8,44.9
1180.1,74.5,2.8,44.9
1181.1,73.1,2.8,44.9
1182.1,73.9,2.8,44.9
1183.1,74.0,2.8,44.9
1184.1,73.9,2.8,44.9
1185.1,75.0,2.8,44.9
1186.1,75.0,2.8,44.9
1187.1,73.2,2.8,44.9
1188.1,74.6,2.8,44.9
1189.1,74.7,2.8,44.9
1190.1,74.8,2.8,44.9
1191.1,74.1,2.8,44.9
1192.1,75.2,2.8,44.9
1193.1,74.8,2.8,44.9
1194.1,74.8,2.8,44.9
1195.1,75.1,2.8,44.9
1196.1,72.9,2.8,44.9
1197.1,74.8,2.8,44.9
1198.1,73.9,2.8,44.9
1199.1,75.1,2.8,44.9
1200.1,74.2,2.8,44.9
1201.1,75.1,2.8,44.9
1202.1,74.4,2.8,44.9
1203.1,74.3,2.8,44.9
1204.1,75.1,2.8,44.9
1205.1,74.2,2.8,44.9
1206.1,67.3,2.8,44.9
1207.1,74.8,2.8,44.9
1208.1,74.5,2.8,44.9
1209.1,74.6,2.8,44.9
1210.1,74.6,2.8,44.9
1211.1,74.8,2.8,44.9
1212.1,74.0,2.8,44.9
1213.1,75.1,2.8,44.9
1214.1,74.5,2.8,44.9
1215.1,75.1,2.8,44.9
1216.1,74.3,2.8,44.9
1217.1,74.8,2.8,44.9
1218.1,74.9,2.8,44.9
1219.1,74.4,2.8,44.9
1220.1,74.4,2.8,44.9
1221.1,74.8,2.8,44.9
1222.1,74.2,2.8,44.9
1223.1,74.9,2.8,44.9
1224.1,74.1,2.8,44.9
1225.1,74.8,2.8,44.9
1226.1,74.8,2.8,44.9
1227.1,75.3,2.8,44.9
1228.1,74.2,2.8,44.9
1229.1,73.9,2.8,44.9
1230.1,75.1,2.8,44.9
1231.1,74.5,2.8,44.9
1232.1,74.7,2.8,44.9
1233.1,75.0,2.8,44.9
1234.1,74.4,2.8,44.9
1235.1,74.7,2.8,44.9
1236.1,74.6,2.8,44.9
1237.1,74.9,2.8,44.9
1238.1,74.0,2.8,44.9
1239.1,75.1,2.8,44.9
1240.1,74.6,2.8,44.9
1241.1,74.5,2.8,44.9
1242.1,74.8,2.8,44.9
1243.1,74.1,2.8,44.9
1244.1,75.3,2.8,44.9
1245.1,73.4,2.8,44.9
1246.1,74.8,2.8,44.9
1247.1,74.1,2.8,44.9
1248.1,75.2,2.8,44.9
1249.1,75.2,2.8,44.9
1250.1,73.9,2.8,44.9
1251.1,75.2,2.8,44.9
1252.1,74.9,2.8,44.9
1253.1,74.6,2.8,44.9
1254.1,73.8,2.8,44.9
1255.1,74.9,2.8,44.9
1256.1,75.2,2.8,44.9
1257.1,73.6,2.8,44.9
1258.1,74.6,2.8,44.9
1259.1,74.6,2.8,44.9
1260.1,74.6,2.8,44.9
1261.1,75.1,2.8,44.9
1262.1,74.2,2.8,44.9
1263.11,74.9,2.8,44.9
1264.11,73.3,2.8,44.9
1265.11,74.8,2.8,44.9
1266.11,72.8,2.8,44.9
1267.11,74.0,2.8,44.9
1268.11,75.4,2.8,44.9
1269.11,72.9,2.8,44.9
1270.11,75.1,2.8,44.9
1271.11,72.9,2.8,44.9
1272.11,74.9,2.8,44.9
1273.11,73.8,2.8,44.9
1274.11,73.5,2.8,44.9
1275.11,75.3,2.8,44.9
1276.11,73.3,2.8,44.9
1277.11,70.9,2.8,44.9
1278.11,73.5,2.8,44.9
1279.11,73.5,2.8,44.9
1280.11,75.1,2.8,44.9
1281.11,74.6,2.8,44.9
1282.11,70.9,2.8,44.9
1283.11,73.1,2.8,44.9
1284.11,75.2,2.8,44.9
1285.11,74.1,2.8,44.9
1286.11,74.3,2.8,44.9
1287.11,75.3,2.8,44.9
1288.11,74.1,2.8,44.9
1289.11,75.1,2.8,44.9
1290.11,74.7,2.8,44.9
1291.11,74.4,2.8,44.9
1292.11,74.4,2.8,44.9
1293.11,75.0,2.8,44.9
1294.11,74.9,2.8,44.9
1295.11,73.2,2.8,44.9
1296.11,75.2,2.8,44.9
1297.11,74.6,2.8,44.9
1298.11,74.5,2.8,44.9
1299.11,74.5,2.8,44.9
1300.11,74.4,2.8,44.9
1301.11,67.7,2.8,44.9
1302.11,68.2,2.8,44.9
1303.11,74.8,2.8,44.9
1304.11,75.3,2.8,44.9
1305.11,73.7,2.8,44.9
1306.11,73.6,2.8,44.9
1307.11,64.8,2.8,44.9
1308.11,74.4,2.8,44.9
1309.11,74.6,2.8,44.9
1310.11,75.2,2.8,44.9
1311.11,74.4,2.8,44.9
1312.11,75.2,2.8,44.9
1313.11,73.8,2.8,44.9
1314.11,74.5,2.8,44.9
1315.11,74.8,2.8,44.9
1316.11,73.8,2.8,44.9
1317.11,73.7,2.8,44.9
1318.11,74.2,2.8,44.9
1319.11,73.8,2.8,44.9
1320.11,75.2,2.8,44.9
1321.11,74.4,2.8,44.9
1322.11,74.9,2.8,44.9
1323.11,74.8,2.8,44.9
1324.11,74.3,2.8,44.9
1325.11,74.2,2.8,44.9
1326.11,74.5,2.8,44.9
1327.11,74.8,2.8,44.9
1328.11,75.1,2.8,44.9
1329.11,74.5,2.8,44.9
1330.11,74.5,2.8,44.9
1331.11,74.4,2.8,44.9
1332.11,74.2,2.8,44.9
1333.11,74.2,2.8,44.9
1334.11,75.2,2.8,44.9
1335.11,75.3,2.8,44.9
1336.11,74.8,2.8,44.9
1337.11,75.1,2.8,44.9
1338.11,74.6,2.8,44.9
1339.11,74.8,2.8,44.9
1340.11,74.4,2.8,44.9
1341.11,75.0,2.8,44.9
1342.11,73.8,2.8,44.9
1343.11,75.0,2.8,44.9
1344.11,75.1,2.8,44.9
1345.11,74.3,2.8,44.9
1346.11,75.3,2.8,44.9
1347.11,74.2,2.8,44.9
1348.11,74.6,2.8,44.9
1349.11,73.6,2.8,44.9
1350.11,74.7,2.8,44.9
1351.11,74.3,2.8,44.9
1352.11,74.5,2.8,44.9
1353.11,38.5,2.8,44.9
1354.11,22.6,2.8,44.9
1355.11,49.3,2.8,44.9
1356.11,73.1,2.8,44.9
1357.11,74.7,2.8,44.9
1358.11,75.4,2.8,44.9
1359.11,75.1,2.8,44.9
1360.11,73.7,2.8,44.9
1361.11,74.6,2.8,44.9
1362.11,74.5,2.8,44.9
1363.11,74.8,2.8,44.9
1364.11,74.1,2.8,44.9
1365.11,75.0,2.8,44.9
1366.11,75.1,2.8,44.9
1367.11,74.6,2.8,44.9
1368.11,73.8,2.8,44.9
1369.11,74.5,2.8,44.9
1370.11,74.5,2.8,44.9
1371.11,73.6,2.8,44.9
1372.11,73.6,2.8,44.9
1373.11,74.9,2.8,44.9
1374.11,74.5,2.8,44.9
1375.11,74.9,2.8,44.9
1376.11,74.0,2.8,44.9
1377.11,74.3,2.8,44.9
1378.11,74.1,2.8,44.9
1379.11,74.3,2.8,44.9
1380.11,74.4,2.8,44.9
1381.12,74.8,2.8,44.9
1382.12,74.5,2.8,44.9
1383.12,74.2,2.8,44.9
1384.12,74.1,2.8,44.9
1385.12,75.0,2.8,44.9
1386.12,75.1,2.8,44.9
1387.12,74.2,2.8,44.9
1388.12,71.0,2.8,44.9
1389.12,74.6,2.8,44.9
1390.12,73.1,2.8,44.9
1391.12,74.3,2.8,44.9
1392.12,74.6,2.8,44.9
1393.12,73.4,2.8,44.9
1394.12,75.0,2.8,44.9
1395.12,73.1,2.8,44.9
1396.12,73.8,2.8,44.9
1397.12,73.1,2.8,44.9
1398.12,75.2,2.8,44.9
1399.12,75.2,2.8,44.9
1400.12,73.6,2.8,44.9
1401.12,74.4,2.8,44.9
1402.12,74.8,2.8,44.9
1403.12,74.9,2.8,44.9
1404.12,74.5,2.8,44.9
1405.12,74.5,2.8,44.9
1406.12,74.9,2.8,44.9
1407.12,74.4,2.8,44.9
1408.12,74.8,2.8,44.9
1409.12,74.2,2.8,44.9
1410.12,74.1,2.8,44.9
1411.12,74.8,2.8,44.9
1412.12,74.6,2.8,44.9
1413.12,74.0,2.8,44.9
1414.12,73.0,2.8,44.9
1415.12,75.0,2.8,44.9
1416.12,74.4,2.8,44.9
1417.12,74.6,2.8,44.9
1418.12,73.4,2.8,44.9
1419.12,74.6,2.8,44.9
1420.12,75.0,2.8,44.9
1421.12,74.5,2.8,44.9
1422.12,73.6,2.8,44.9
1423.12,74.6,2.8,44.9
1424.12,75.2,2.8,44.9
1425.12,74.9,2.8,44.9
1426.12,72.8,2.8,44.9
1427.12,74.9,2.8,44.9
1428.12,75.1,2.8,44.9
1429.12,74.8,2.8,44.9
1430.12,74.0,2.8,44.9
1431.12,75.1,2.8,44.9
1432.12,75.0,2.8,44.9
1433.12,74.9,2.8,44.9
1434.12,74.3,2.8,44.9
1435.12,74.2,2.8,44.9
1436.12,75.2,2.8,44.9
1437.12,75.2,2.8,44.9
1438.12,74.3,2.8,44.9
1439.12,74.6,2.8,44.9
1440.12,75.3,2.8,44.9
1441.12,75.1,2.8,44.9
1442.12,75.0,2.8,44.9
1443.12,67.7,2.8,44.9
1444.12,74.7,2.8,44.9
1445.12,74.6,2.8,44.9
1446.12,74.1,2.8,44.9
1447.12,74.8,2.8,44.9
1448.12,74.1,2.8,44.9
1449.12,74.5,2.8,44.9
1450.12,74.1,2.8,44.9
1451.12,73.5,2.8,44.9
1452.12,74.1,2.8,44.9
1453.12,75.1,2.8,44.9
1454.12,74.6,2.8,44.9
1455.12,75.2,2.8,44.9
1456.12,75.3,2.8,44.9
1457.12,74.6,2.8,44.9
1458.12,71.4,2.8,44.9
1459.12,73.3,2.8,44.9
1460.12,74.1,2.8,44.9
1461.12,74.6,2.8,44.9
1462.12,73.9,2.8,44.9
1463.12,74.3,2.8,44.9
1464.12,73.8,2.8,44.9
1465.12,75.1,2.8,44.9
1466.12,75.5,2.8,44.9
1467.12,74.3,2.8,44.9
1468.12,74.8,2.8,44.9
1469.12,70.2,2.8,44.9
1470.12,74.1,2.8,44.9
1471.12,74.8,2.8,44.9
1472.12,73.7,2.8,44.9
1473.12,73.4,2.8,44.9
1474.12,74.3,2.8,44.9
1475.12,74.7,2.8,44.9
1476.12,74.6,2.8,44.9
1477.12,74.8,2.8,44.9
1478.12,74.8,2.8,44.9
1479.12,74.1,2.8,44.9
1480.12,74.3,2.8,44.9
1481.12,74.4,2.8,44.9
1482.12,74.6,2.8,44.9
1483.12,74.3,2.8,44.9
1484.12,73.4,2.8,44.9
1485.12,75.1,2.8,44.9
1486.12,74.6,2.8,44.9
1487.12,74.4,2.8,44.9
1488.12,74.8,2.8,44.9
1489.12,74.8,2.8,44.9
1490.12,75.4,2.8,44.9
1491.12,74.8,2.8,44.9
1492.12,74.2,2.8,44.9
1493.12,74.8,2.8,44.9
1494.12,74.5,2.8,44.9
1495.12,74.7,2.8,44.9
1496.12,74.7,2.8,44.9
1497.12,74.2,2.8,44.9
1498.12,74.7,2.8,44.9
1499.12,75.0,2.8,44.9
1500.12,74.8,2.8,44.9
1501.12,74.1,2.8,44.9
1502.12,75.2,2.8,44.9
1503.12,73.5,2.8,44.9
1504.13,73.6,2.8,44.9
1505.13,74.5,2.8,44.9
1506.13,69.9,2.8,44.9
1507.13,73.9,2.8,44.9
1508.13,74.8,2.8,44.9
1509.13,74.5,2.8,44.9
1510.13,74.7,2.8,44.9
1511.13,74.8,2.8,44.9
1512.13,74.3,2.8,44.9
1513.13,74.8,2.8,44.9
1514.13,74.9,2.8,44.9
1515.13,73.9,2.8,44.9
1516.13,74.3,2.8,44.9
1517.13,74.1,2.8,44.9
1518.13,74.9,2.8,44.9
1519.13,72.4,2.8,44.9
1520.13,74.6,2.8,44.9
1521.13,73.4,2.8,44.9
1522.13,73.9,2.8,44.9
1523.13,75.0,2.8,44.9
1524.13,75.5,2.8,44.9
1525.13,74.6,2.8,44.9
1526.13,72.5,2.8,44.9
1527.13,74.9,2.8,44.9
1528.13,74.6,2.8,44.9
1529.13,74.8,2.8,44.9
1530.13,74.6,2.8,44.9
1531.13,74.2,2.8,44.9
1532.13,75.3,2.8,44.9
1533.13,73.2,2.8,44.9
1534.13,74.6,2.8,44.9
1535.13,75.3,2.8,44.9
1536.13,75.1,2.8,44.9
1537.13,74.3,2.8,44.9
1538.13,73.5,2.8,44.9
1539.13,74.3,2.8,44.9
1540.13,74.3,2.8,44.9
1541.13,74.4,2.8,44.9
1542.13,74.0,2.8,44.9
1543.13,73.9,2.8,44.9
1544.13,74.6,2.8,44.9
1545.13,74.8,2.8,44.9
1546.13,74.4,2.8,44.9
1547.13,74.4,2.8,44.9
1548.13,74.1,2.8,44.9
1549.13,73.9,2.8,44.9
1550.13,75.1,2.8,44.9
1551.13,75.0,2.8,44.9
1552.13,73.6,2.8,44.9
1553.13,74.7,2.8,44.9
1554.13,74.4,2.8,44.9
1555.13,74.2,2.8,44.9
1556.13,74.5,2.8,44.9
1557.13,74.4,2.8,44.9
1558.13,74.1,2.8,44.9
1559.13,74.8,2.8,44.9
1560.13,75.0,2.8,44.9
1561.13,73.7,2.8,44.9
1562.13,74.8,2.8,44.9
1563.13,74.6,2.8,44.9
1564.13,73.4,2.8,44.9
1565.13,74.9,2.8,44.9
1566.13,61.1,2.8,44.9
1567.13,2.7,2.8,44.9
1568.13,39.0,2.8,44.9
1569.13,74.4,2.8,44.9
1570.13,74.8,2.8,44.9
1571.13,74.9,2.8,44.9
1572.13,74.1,2.8,44.9
1573.13,75.0,2.8,44.9
1574.13,74.6,2.8,44.9
1575.13,74.2,2.8,44.9
1576.13,74.0,2.8,44.9
1577.13,73.9,2.8,44.9
1578.13,74.8,2.8,44.9
1579.13,71.9,2.8,44.9
1580.13,74.2,2.8,44.9
1581.13,74.6,2.8,44.9
1582.13,74.1,2.8,44.9
1583.13,74.3,2.8,44.9
1584.13,75.0,2.8,44.9
1585.13,75.3,2.8,44.9
1586.13,74.1,2.8,44.9
1587.13,72.4,2.8,44.9
1588.13,73.6,2.8,44.9
1589.13,74.3,2.8,44.9
1590.13,74.5,2.8,44.9
1591.13,74.8,2.8,44.9
1592.13,75.1,2.8,44.9
1593.13,73.7,2.8,44.9
1594.13,73.4,2.8,44.9
1595.13,73.6,2.8,44.9
1596.13,73.5,2.8,44.9
1597.13,74.6,2.8,44.9
1598.13,74.2,2.8,44.9
1599.13,74.9,2.8,44.9
1600.13,74.6,2.8,44.9
1601.13,74.6,2.8,44.9
1602.13,74.7,2.8,44.9
1603.13,74.1,2.8,44.9
1604.13,75.4,2.8,44.9
1605.13,74.4,2.8,44.9
1606.13,74.5,2.8,44.9
1607.13,75.1,2.8,44.9
1608.13,74.1,2.8,44.9
1609.13,74.9,2.8,44.9
1610.13,74.8,2.8,44.9
1611.13,74.4,2.8,44.9
1612.13,75.0,2.8,44.9
1613.13,74.6,2.8,44.9
1614.13,74.7,2.8,44.9
1615.13,74.4,2.8,44.9
1616.13,74.8,2.8,44.9
1617.13,74.2,2.8,44.9
1618.13,74.8,2.8,44.9
1619.13,73.3,2.8,44.9
1620.13,74.0,2.8,44.9
1621.13,72.0,2.8,44.9
1622.13,74.7,2.8,44.9
1623.13,74.1,2.8,44.9
1624.13,74.6,2.8,44.9
1625.13,69.9,2.8,44.9
1626.13,75.3,2.8,44.9
1627.14,74.2,2.8,44.9
1628.14,74.6,2.8,44.9
1629.14,73.6,2.8,44.9
1630.14,74.5,2.8,44.9
1631.14,75.0,2.8,44.9
1632.14,74.8,2.8,44.9
1633.14,74.6,2.8,44.9
1634.14,74.8,2.8,44.9
1635.14,74.3,2.8,44.9
1636.14,75.3,2.8,44.9
1637.14,73.5,2.8,44.9
1638.14,74.5,2.8,44.9
1639.14,73.1,2.8,44.9
1640.14,74.3,2.8,44.9
1641.14,74.4,2.8,44.9
1642.14,74.7,2.8,44.9
1643.14,74.9,2.8,44.9
1644.14,74.7,2.8,44.9
1645.14,75.2,2.8,44.9
1646.14,74.4,2.8,44.9
1647.14,75.1,2.8,44.9
1648.14,75.0,2.8,44.9
1649.14,74.6,2.8,44.9
1650.14,74.4,2.8,44.9
1651.14,74.1,2.8,44.9
1652.14,74.8,2.8,44.9
1653.14,73.6,2.8,44.9
1654.14,74.1,2.8,44.9
1655.14,74.4,2.8,44.9
1656.14,74.9,2.8,44.9
1657.14,75.0,2.8,44.9
1658.14,74.7,2.8,44.9
1659.14,74.8,2.8,44.9
1660.14,73.5,2.8,44.9
1661.14,74.9,2.8,44.9
1662.14,74.1,2.8,44.9
1663.14,74.3,2.8,44.9
1664.14,74.3,2.8,44.9
1665.14,74.7,2.8,44.9
1666.14,74.0,2.8,44.9
1667.14,73.8,2.8,44.9
1668.14,75.0,2.8,44.9
1669.14,74.5,2.8,44.9
1670.14,68.9,2.8,44.9
1671.14,75.3,2.8,44.9
1672.14,74.0,2.8,44.9
1673.14,75.0,2.8,44.9
1674.14,74.4,2.8,44.9
1675.14,74.6,2.8,44.9
1676.14,74.7,2.8,44.9
1677.14,74.3,2.8,44.9
1678.14,74.8,2.8,44.9
1679.14,74.0,2.8,44.9
1680.14,75.1,2.8,44.9
1681.14,74.9,2.8,44.9
1682.14,73.9,2.8,44.9
1683.14,73.8,2.8,44.9
1684.14,74.7,2.8,44.9
1685.14,75.1,2.8,44.9
1686.14,74.8,2.8,44.9
